22-12-2023 01:03:30.524 [main] INFO  o.s.c.c.c.ConfigServicePropertySourceLocator.getRemoteEnvironment - Fetching config from server at : http://localhost:8888
22-12-2023 11:09:41.281 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-PRODUCT/service-product:e271aa17-24c3-4f36-956c-27fa80ac5d1c: registering service...
22-12-2023 11:09:41.303 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-PRODUCT/service-product:e271aa17-24c3-4f36-956c-27fa80ac5d1c - registration status: 204
22-12-2023 11:09:41.318 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application SERVICE-MOVEMENT with eureka with status DOWN
22-12-2023 11:09:41.319 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1703261381319, current=DOWN, previous=UP]
22-12-2023 11:09:41.319 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-MOVEMENT/service-movement:30ffa671-48ca-4048-8c1d-a45a1dced3c5: registering service...
22-12-2023 11:09:41.330 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.invokePartitionsRevoked - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Revoke previously assigned partitions transaction_topic-2, transaction_topic-0, transaction_topic-1
22-12-2023 11:09:41.331 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - transaction-movement-consumer: partitions revoked: [transaction_topic-2, transaction_topic-0, transaction_topic-1]
22-12-2023 11:09:41.331 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.maybeLeaveGroup - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Member consumer-transaction-movement-consumer-1-7c6a3525-71e2-4adb-89b4-732a2dd4f48d sending LeaveGroup request to coordinator 127.0.0.1:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
22-12-2023 11:09:41.332 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.333 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.333 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer.unsubscribe - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Unsubscribed all topics or patterns and assigned partitions
22-12-2023 11:09:41.333 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.334 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-transaction-movement-consumer-1, groupId=transaction-movement-consumer] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.334 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-MOVEMENT/service-movement:30ffa671-48ca-4048-8c1d-a45a1dced3c5 - registration status: 204
22-12-2023 11:09:41.340 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
22-12-2023 11:09:41.341 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
22-12-2023 11:09:41.341 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
22-12-2023 11:09:41.347 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.consumer for consumer-transaction-movement-consumer-1 unregistered
22-12-2023 11:09:41.348 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - transaction-movement-consumer: Consumer stopped
22-12-2023 11:09:41.348 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application SERVICE-CUSTOMER with eureka with status DOWN
22-12-2023 11:09:41.349 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1703261381349, current=DOWN, previous=UP]
22-12-2023 11:09:41.349 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-CUSTOMER/service-customer:f5d368d8-1917-4095-aec7-3c839b07356b: registering service...
22-12-2023 11:09:41.366 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-CUSTOMER/service-customer:f5d368d8-1917-4095-aec7-3c839b07356b - registration status: 204
22-12-2023 11:09:41.386 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application SERVICE-CARD with eureka with status DOWN
22-12-2023 11:09:41.386 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1703261381386, current=DOWN, previous=UP]
22-12-2023 11:09:41.386 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-CARD/service-card:aa64acec-b6b6-49b3-91dd-401561189bb1: registering service...
22-12-2023 11:09:41.396 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.invokePartitionsRevoked - [Consumer clientId=consumer-group_id-1, groupId=group_id] Revoke previously assigned partitions operation_topic-0, operation_topic-2, operation_topic-1
22-12-2023 11:09:41.396 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-CARD/service-card:aa64acec-b6b6-49b3-91dd-401561189bb1 - registration status: 204
22-12-2023 11:09:41.396 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - group_id: partitions revoked: [operation_topic-0, operation_topic-2, operation_topic-1]
22-12-2023 11:09:41.396 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.maybeLeaveGroup - [Consumer clientId=consumer-group_id-1, groupId=group_id] Member consumer-group_id-1-b636a73b-a3e5-44c2-8643-e68688be4335 sending LeaveGroup request to coordinator 127.0.0.1:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
22-12-2023 11:09:41.397 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-group_id-1, groupId=group_id] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.397 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-group_id-1, groupId=group_id] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.397 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer.unsubscribe - [Consumer clientId=consumer-group_id-1, groupId=group_id] Unsubscribed all topics or patterns and assigned partitions
22-12-2023 11:09:41.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-group_id-1, groupId=group_id] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.399 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-group_id-1, groupId=group_id] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
22-12-2023 11:09:41.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
22-12-2023 11:09:41.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
22-12-2023 11:09:41.408 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.consumer for consumer-group_id-1 unregistered
22-12-2023 11:09:41.408 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application SERVICE-ACCOUNT with eureka with status DOWN
22-12-2023 11:09:41.409 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1703261381408, current=DOWN, previous=UP]
22-12-2023 11:09:41.409 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-ACCOUNT/service-account:534079d3-7639-4142-bbd3-b1197daea1a9: registering service...
22-12-2023 11:09:41.409 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - group_id: Consumer stopped
22-12-2023 11:09:41.417 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.invokePartitionsRevoked - [Consumer clientId=consumer-group_id-1, groupId=group_id] Revoke previously assigned partitions reversion_topic-0, reversion_topic-1, reversion_topic-2
22-12-2023 11:09:41.417 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.invokePartitionsRevoked - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Revoke previously assigned partitions transaction_topic-2, transaction_topic-0, transaction_topic-1
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - group_id: partitions revoked: [reversion_topic-0, reversion_topic-1, reversion_topic-2]
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - transaction-account-consumer: partitions revoked: [transaction_topic-2, transaction_topic-0, transaction_topic-1]
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.maybeLeaveGroup - [Consumer clientId=consumer-group_id-1, groupId=group_id] Member consumer-group_id-1-37cc3ed3-acee-41cc-a0eb-5c7e116c155c sending LeaveGroup request to coordinator 127.0.0.1:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.maybeLeaveGroup - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Member consumer-transaction-account-consumer-2-eac73761-0799-42d8-b9a6-6aadf0cdd4bb sending LeaveGroup request to coordinator 127.0.0.1:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-group_id-1, groupId=group_id] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-group_id-1, groupId=group_id] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.419 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer.unsubscribe - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Unsubscribed all topics or patterns and assigned partitions
22-12-2023 11:09:41.419 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer.unsubscribe - [Consumer clientId=consumer-group_id-1, groupId=group_id] Unsubscribed all topics or patterns and assigned partitions
22-12-2023 11:09:41.420 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.421 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-transaction-account-consumer-2, groupId=transaction-account-consumer] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.421 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.resetStateAndGeneration - [Consumer clientId=consumer-group_id-1, groupId=group_id] Resetting generation due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.421 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator.requestRejoin - [Consumer clientId=consumer-group_id-1, groupId=group_id] Request joining group due to: consumer pro-actively leaving the group
22-12-2023 11:09:41.427 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_SERVICE-ACCOUNT/service-account:534079d3-7639-4142-bbd3-b1197daea1a9 - registration status: 204
22-12-2023 11:09:41.427 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
22-12-2023 11:09:41.427 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
22-12-2023 11:09:41.427 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
22-12-2023 11:09:41.427 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
22-12-2023 11:09:41.428 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
22-12-2023 11:09:41.428 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
22-12-2023 11:09:41.433 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.consumer for consumer-group_id-1 unregistered
22-12-2023 11:09:41.434 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.consumer for consumer-transaction-account-consumer-2 unregistered
22-12-2023 11:09:41.434 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - transaction-account-consumer: Consumer stopped
22-12-2023 11:09:41.434 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer.info - group_id: Consumer stopped
22-12-2023 11:09:42.780 [DiscoveryClient-HeartbeatExecutor-0] INFO  c.n.d.s.t.d.RedirectingEurekaHttpClient.execute - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:8761/eureka/} exception=I/O error on PUT request for "http://localhost:8761/eureka/apps/SERVICE-CARD/service-card:aa64acec-b6b6-49b3-91dd-401561189bb1": Software caused connection abort: recv failed; nested exception is java.net.SocketException: Software caused connection abort: recv failed stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on PUT request for "http://localhost:8761/eureka/apps/SERVICE-CARD/service-card:aa64acec-b6b6-49b3-91dd-401561189bb1": Software caused connection abort: recv failed; nested exception is java.net.SocketException: Software caused connection abort: recv failed
